   ,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,SO2,1,49,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,CO,14,36,23
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,OZONE,2,81,34
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,PM2.5,53,199,113
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,PM10,113,159,139
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,CO,4,26,21
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,SO2,8,33,19
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,CO,15,100,40
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,OZONE,14,68,53
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,NH3,2,5,4
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,OZONE,2,100,78
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,NO2,12,13,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,SO2,8,11,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,CO,36,44,42
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,OZONE,37,52,47
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,PM2.5,18,81,40
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,NO2,23,23,23
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,OZONE,61,61,61
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,PM10,64,142,112
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,SO2,24,35,30
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,PM10,37,102,70
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",06-04-2025 16:00,26.86812,81.005119,NO2,9,12,10
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,NO2,34,52,42
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,OZONE,6,46,25
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,PM10,41,106,66
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",06-04-2025 16:00,26.90723,80.98579,SO2,21,25,23
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,NO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,NH3,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,SO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,NO2,31,50,38
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,PM2.5,28,275,71
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",06-04-2025 16:00,26.83399722,80.8917361,PM10,132,413,232
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",06-04-2025 16:00,26.766433,80.927299,CO,4,19,13
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,PM2.5,70,280,165
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",06-04-2025 16:00,26.906111,80.948222,NH3,3,20,14
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",06-04-2025 16:00,26.8458805,80.9365541,PM10,NA,NA,NA
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",06-04-2025 16:00,30.9028,75.8086,PM10,105,146,111
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",06-04-2025 16:00,30.9028,75.8086,CO,2,113,45
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",06-04-2025 16:00,30.9028,75.8086,OZONE,3,26,14
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",06-04-2025 16:00,30.9028,75.8086,PM2.5,89,181,101
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",06-04-2025 16:00,30.9028,75.8086,SO2,3,35,19
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,NH3,1,2,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,CO,9,18,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,OZONE,3,6,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,PM2.5,7,23,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,NO2,6,44,12
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,SO2,4,4,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",06-04-2025 16:00,12.415911,75.73505,PM10,6,25,16
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,PM10,11,32,22
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,PM2.5,7,24,16
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,NH3,3,3,3
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,CO,14,26,25
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,NO2,19,21,20
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,SO2,17,48,28
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",06-04-2025 16:00,9.865935,78.022669,OZONE,6,6,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,PM2.5,74,291,137
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,CO,13,52,34
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,NH3,7,8,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,OZONE,6,109,36
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,SO2,27,129,57
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,PM10,106,169,128
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 16:00,18.1023399,73.4783687,NO2,9,92,32
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 16:00,24.2613009,80.7231783,PM2.5,2,46,25
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 16:00,24.2613009,80.7231783,CO,17,26,23
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 16:00,24.2613009,80.7231783,NO2,11,12,11
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 16:00,24.2613009,80.7231783,PM10,14,99,50
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",06-04-2025 16:00,24.2613009,80.7231783,SO2,4,5,4
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,PM2.5,32,208,87
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,PM10,31,132,75
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,NH3,2,3,3
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,SO2,31,48,40
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,NO2,9,106,29
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,CO,8,115,22
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 16:00,20.555712,74.529236,OZONE,3,67,47
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,PM10,59,223,121
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,CO,67,119,83
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,OZONE,46,53,49
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,NO2,15,32,26
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,NH3,6,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,PM2.5,52,319,145
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 16:00,30.649961,76.331442,SO2,19,33,24
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,NH3,4,11,7
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,CO,20,148,59
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,PM2.5,29,408,145
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,SO2,5,76,24
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,PM10,96,472,201
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,NO2,19,124,75
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 16:00,23.10844,77.511428,OZONE,29,38,33
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,SO2,6,8,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,PM2.5,33,41,38
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,NO2,5,11,8
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,PM10,38,48,44
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,NH3,1,2,2
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,CO,22,34,28
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",06-04-2025 16:00,12.88925,74.853,OZONE,18,19,18
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,PM2.5,47,345,162
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,PM10,37,228,121
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,NH3,1,2,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,SO2,6,7,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,NO2,8,12,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,OZONE,12,33,24
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",06-04-2025 16:00,27.308328,84.531742,CO,2,164,39
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,NO2,14,35,23
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,NH3,8,11,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,PM10,67,176,129
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,NO2,13,70,35
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,NO2,15,57,37
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,SO2,7,50,27
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,CO,16,54,35
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,PM2.5,10,122,53
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,SO2,2,7,4
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,OZONE,18,130,84
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,NH3,11,19,15
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,CO,21,94,36
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,PM10,67,170,110
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,PM2.5,56,258,160
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,PM10,84,218,160
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",06-04-2025 16:00,28.999264,77.7590354,OZONE,31,177,171
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,SO2,16,78,40
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,OZONE,15,93,62
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",06-04-2025 16:00,29.06351,77.709723,PM2.5,22,295,129
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,NH3,7,83,14
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",06-04-2025 16:00,28.9535882,77.7622941,CO,16,68,42
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,NO2,14,96,50
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,SO2,5,37,16
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,PM2.5,24,66,48
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,PM10,62,338,119
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,CO,10,78,27
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",06-04-2025 16:00,22.1910172,83.5197009,OZONE,13,38,28
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,OZONE,3,85,43
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,NH3,2,6,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,SO2,1,6,2
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,PM10,41,93,62
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,NO2,7,62,21
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,PM2.5,27,58,41
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 16:00,19.296481,72.840923,CO,10,62,26
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,OZONE,8,60,34
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,PM2.5,21,91,56
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,SO2,20,78,38
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,CO,24,100,52
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,PM10,36,132,81
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,SO2,6,90,42
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,CO,20,90,48
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,SO2,27,37,30
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,CO,2,57,41
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,NH3,6,7,6
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,PM2.5,6,70,42
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,SO2,21,68,39
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,NO2,11,16,15
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,PM10,49,112,84
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,NO2,23,25,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,OZONE,14,36,22
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,PM2.5,14,86,46
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,NO2,17,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,OZONE,19,83,44
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,PM10,36,113,78
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,OZONE,9,50,9
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,PM2.5,17,107,62
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,PM10,40,154,80
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,CO,23,46,30
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,CO,15,39,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,NO2,27,27,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,OZONE,22,99,64
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,NO2,23,24,23
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,PM2.5,14,130,63
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,OZONE,11,139,93
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,PM10,34,101,73
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,SO2,17,26,21
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",06-04-2025 16:00,28.83526,78.7446,CO,27,47,46
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,NO2,10,83,36
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",06-04-2025 16:00,28.840739,78.697531,NH3,7,13,9
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",06-04-2025 16:00,28.88528,78.7388,NH3,3,4,4
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",06-04-2025 16:00,28.856664,78.772638,SO2,15,68,34
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.849399,78.742362,PM10,28,107,66
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",06-04-2025 16:00,28.802625,78.753728,PM2.5,13,115,57
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,OZONE,12,17,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,SO2,10,16,13
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,PM10,20,429,94
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",06-04-2025 16:00,26.63086,84.90051,CO,21,106,44
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",06-04-2025 16:00,19.11074,72.86084,OZONE,2,138,78
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 16:00,19.0364585,72.8954371,PM2.5,51,65,59
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 16:00,19.0364585,72.8954371,NH3,9,14,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 16:00,19.0364585,72.8954371,CO,24,74,35
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",06-04-2025 16:00,18.91,72.82,PM2.5,8,22,14
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",06-04-2025 16:00,19.23241,72.86895,NH3,6,7,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",06-04-2025 16:00,19.2243333,72.8658113,NO2,10,74,27
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",06-04-2025 16:00,19.11074,72.86084,PM2.5,50,116,74
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",06-04-2025 16:00,18.91,72.82,NH3,3,3,3
